thiswell,hiswell,Reward,match,session,rat,prefer,Switch
1,NaN,1,1,1,102,0,0
3,1,0,0,1,102,0,1
1,2,0,0,1,102,0,0
2,3,0,0,1,102,0,0
3,3,1,1,1,102,1,1
1,3,0,0,1,102,0,1
2,3,0,0,1,102,0,0
3,1,0,0,1,102,0,0
1,1,1,1,1,102,1,1
1,1,0,1,1,102,1,0
2,3,0,0,1,102,0,1
3,3,1,1,1,102,1,1
2,3,0,0,1,102,0,1
1,1,0,0,1,102,1,0
2,2,1,1,1,102,1,1
3,3,0,1,1,102,1,0
1,2,0,0,1,102,0,1
2,2,0,1,1,102,1,1
1,1,1,1,1,102,1,0
2,2,0,1,1,102,1,0
2,2,0,0,1,102,1,1
1,2,0,0,1,102,0,0
2,2,0,0,1,102,1,0
1,1,0,0,1,102,1,0
1,3,0,0,1,102,0,0
2,3,0,0,1,102,0,0
3,3,1,1,1,102,1,1
2,3,0,0,1,102,0,1
3,3,0,0,1,102,1,0
1,1,0,1,1,102,1,1
2,2,1,1,1,102,1,0
2,2,0,0,1,102,1,1
3,3,1,1,1,102,1,1
1,2,0,0,1,102,0,1
2,2,1,1,1,102,1,1
1,2,0,0,1,102,0,1
3,2,1,1,1,102,0,1
1,2,0,0,1,102,0,1
2,2,0,1,1,102,1,1
2,2,0,1,1,102,1,0
2,3,0,0,1,102,0,1
3,3,1,1,1,102,1,1
2,2,1,1,1,102,1,0
2,2,0,1,1,102,1,0
3,3,1,1,1,102,1,0
1,1,0,1,1,102,1,0
3,1,0,0,1,102,0,1
1,1,0,0,1,102,1,0
2,2,1,1,1,102,1,1
2,2,0,0,1,102,1,1
2,3,0,0,1,102,0,0
3,3,0,0,1,102,1,0
2,1,0,0,1,102,0,0
1,1,1,1,1,102,1,1
2,2,0,1,1,102,1,0
1,2,0,0,1,102,0,1
2,2,0,0,1,102,1,0
3,3,0,0,1,102,1,0
2,2,0,1,1,102,1,1
2,2,0,0,1,102,1,1
1,3,0,0,1,102,0,0
3,3,1,1,2,102,1,1
1,1,1,1,2,102,1,0
2,3,0,0,2,102,0,1
3,3,0,1,2,102,1,1
1,1,0,1,2,102,1,0
3,3,0,1,2,102,1,0
1,1,0,1,2,102,1,0
1,1,0,0,2,102,1,1
2,3,0,0,2,102,0,0
3,3,0,0,2,102,1,0
1,1,0,1,2,102,1,1
1,1,0,0,2,102,1,1
3,3,0,1,2,102,1,1
3,2,0,0,2,102,0,1
1,2,0,0,2,102,0,0
3,2,0,0,2,102,0,0
1,1,0,0,2,102,1,0
3,3,0,0,2,102,1,0
1,2,0,0,2,102,0,0
2,3,0,0,2,102,0,0
3,1,0,0,2,102,0,0
1,1,0,0,2,102,1,0
3,3,0,1,2,102,1,1
3,3,0,0,2,102,1,1
2,NaN,1,1,3,102,0,1
1,3,0,0,3,102,0,1
2,2,0,1,3,102,1,1
3,3,1,1,3,102,1,0
1,2,0,0,3,102,0,1
2,3,0,0,3,102,0,0
3,3,0,1,3,102,1,1
2,2,1,1,3,102,1,0
1,3,0,0,3,102,0,1
2,2,0,1,3,102,1,1
3,3,1,1,3,102,1,0
1,2,0,0,3,102,0,1
2,3,0,0,3,102,0,0
1,2,0,0,3,102,0,0
2,2,1,1,3,102,1,1
1,3,0,1,3,102,0,0
1,1,0,1,3,102,1,0
1,1,0,0,3,102,1,1
3,3,1,1,3,102,1,1
2,3,0,0,3,102,0,1
3,3,0,0,3,102,1,0
1,1,0,1,3,102,1,1
2,3,0,0,3,102,0,1
2,2,1,1,3,102,1,1
3,3,1,1,3,102,1,0
1,2,0,0,3,102,0,1
2,2,0,1,3,102,1,1
3,3,0,1,3,102,1,0
2,2,0,1,3,102,1,0
2,2,0,1,3,102,1,0
3,3,1,1,3,102,1,0
1,2,0,0,3,102,0,1
2,3,0,0,3,102,0,0
3,3,0,1,3,102,1,1
1,1,1,1,3,102,1,0
2,3,0,0,3,102,0,1
3,3,1,1,3,102,1,1
3,3,1,1,3,102,1,0
2,2,1,1,3,102,1,0
3,3,0,1,3,102,1,0
1,2,0,0,3,102,0,1
2,3,0,0,3,102,0,0
3,3,0,0,3,102,1,0
2,3,0,0,3,102,0,0
3,3,0,1,3,102,1,1
1,2,0,0,3,102,0,1
2,2,1,1,3,102,1,1
2,NaN,1,1,4,102,0,0
1,3,0,0,4,102,0,1
2,3,0,0,4,102,0,0
3,3,0,0,4,102,1,0
2,2,1,1,4,102,1,1
3,3,1,1,4,102,1,0
1,2,0,0,4,102,0,1
2,2,1,1,4,102,1,1
3,3,0,1,4,102,1,0
1,1,1,1,4,102,1,0
2,2,0,1,4,102,1,0
1,2,0,0,4,102,0,1
2,2,0,0,4,102,1,0
3,3,1,1,4,102,1,1
2,3,0,0,4,102,0,1
3,3,0,1,4,102,1,1
1,1,0,1,4,102,1,0
3,3,0,1,4,102,1,0
1,1,1,1,4,102,1,0
2,3,0,0,4,102,0,1
3,3,1,1,4,102,1,1
1,1,1,1,4,102,1,0
2,2,0,1,4,102,1,0
3,3,1,1,4,102,1,0
3,3,1,1,4,102,1,0
1,1,1,1,4,102,1,0
3,3,0,1,4,102,1,0
1,1,1,1,4,102,1,0
3,1,0,0,4,102,0,1
1,1,0,1,4,102,1,1
3,3,0,1,4,102,1,0
1,1,1,1,4,102,1,0
3,3,1,1,4,102,1,0
2,3,0,0,4,102,0,1
3,3,0,1,4,102,1,1
1,1,0,1,4,102,1,0
2,2,1,1,4,102,1,0
3,3,0,1,4,102,1,0
1,1,1,1,4,102,1,0
2,2,1,1,4,102,1,0
3,1,0,0,4,102,0,1
1,1,0,1,4,102,1,1
3,1,0,0,4,102,0,1
1,1,0,0,4,102,1,0
3,3,1,1,4,102,1,1
1,1,0,1,4,102,1,0
2,2,1,1,4,102,1,0
1,3,0,0,4,102,0,1
2,3,0,0,4,102,0,0
3,3,0,1,4,102,1,1
1,1,1,1,4,102,1,0
2,2,0,1,4,102,1,0
1,1,1,1,5,102,1,0
3,1,0,0,5,102,0,1
1,1,0,0,5,102,1,0
2,NaN,1,1,6,102,0,1
1,1,1,1,6,102,1,0
2,3,0,0,6,102,0,1
3,3,0,1,6,102,1,1
2,2,1,1,6,102,1,0
1,3,0,0,6,102,0,1
2,3,0,0,6,102,0,0
3,1,0,0,6,102,0,0
1,1,0,0,6,102,1,0
3,1,0,0,6,102,0,0
1,2,0,0,6,102,0,0
2,3,0,0,6,102,0,0
3,1,0,0,6,102,0,0
1,1,0,0,6,102,1,0
2,2,1,1,6,102,1,1
1,3,0,0,6,102,0,1
2,2,0,1,6,102,1,1
1,1,0,1,6,102,1,0
2,2,0,1,6,102,1,0
2,2,0,0,6,102,1,1
3,3,1,1,6,102,1,1
2,2,1,1,6,102,1,0
1,3,0,0,6,102,0,1
3,1,0,0,6,102,0,0
1,1,0,1,6,102,1,1
2,2,0,1,6,102,1,0
2,2,0,1,6,102,1,0
1,1,0,1,6,102,1,0
2,2,0,1,6,102,1,0
2,3,0,0,6,102,0,1
3,3,0,1,6,102,1,1
3,1,0,0,6,102,0,1
1,1,0,1,6,102,1,1
2,2,1,1,6,102,1,0
1,1,0,1,6,102,1,0
2,2,0,1,6,102,1,0
3,3,1,1,6,102,1,0
3,3,1,1,6,102,1,0
2,2,0,1,6,102,1,0
2,2,1,1,6,102,1,0
1,1,0,1,6,102,1,0
2,2,0,1,6,102,1,0
1,1,1,1,6,102,1,0
3,1,0,0,6,102,0,1
2,2,1,1,6,102,1,1
1,1,0,1,6,102,1,0
2,2,0,1,6,102,1,0
3,3,1,1,6,102,1,0
2,2,1,1,6,102,1,0
2,NaN,0,0,7,102,0,1
1,1,0,0,7,102,1,0
2,3,0,0,7,102,0,0
3,3,1,1,7,102,1,1
3,3,1,1,7,102,1,0
3,3,0,1,7,102,1,0
1,1,0,1,7,102,1,0
2,2,1,1,7,102,1,0
2,3,0,0,7,102,0,1
3,3,0,0,7,102,1,0
1,2,0,0,7,102,0,0
3,3,1,1,7,102,1,1
2,2,1,1,7,102,1,0
3,3,1,1,7,102,1,0
2,2,1,1,7,102,1,0
1,2,0,0,7,102,0,1
2,3,0,0,7,102,0,0
3,3,1,1,7,102,1,1
3,3,0,1,7,102,1,0
1,1,1,1,7,102,1,0
2,2,0,1,7,102,1,0
1,1,0,1,7,102,1,0
2,3,0,1,7,102,0,0
3,3,1,1,7,102,1,0
2,2,0,1,7,102,1,0
1,3,0,0,7,102,0,1
2,2,1,1,7,102,1,1
3,3,0,1,7,102,1,0
2,2,1,1,7,102,1,0
1,1,1,1,7,102,1,0
3,3,1,1,7,102,1,0
2,2,0,1,7,102,1,0
1,2,0,0,7,102,0,1
3,1,0,0,7,102,0,0
2,2,1,1,7,102,1,1
2,2,1,1,8,102,1,0
3,1,0,0,8,102,0,1
1,1,0,1,8,102,1,1
1,2,0,0,8,102,0,1
3,2,0,0,8,102,0,0
1,2,0,0,8,102,0,0
3,3,0,0,8,102,1,0
3,2,0,0,8,102,0,0
1,1,0,0,8,102,1,0
1,3,0,0,8,102,0,0
3,3,0,0,8,102,1,0
2,1,0,0,8,102,0,0
1,1,0,1,8,102,1,1
1,1,0,0,8,102,1,1
1,2,0,0,8,102,0,0
3,3,1,1,9,102,1,1
2,2,0,1,9,102,1,0
3,3,0,1,9,102,1,0
3,1,0,0,9,102,0,1
1,1,1,1,9,102,1,1
2,1,0,0,9,102,0,1
3,1,0,0,9,102,0,0
2,2,1,1,9,102,1,1
3,3,0,1,9,102,1,0
1,1,1,1,9,102,1,0
3,3,0,0,9,102,1,1
2,2,1,1,9,102,1,1
3,2,0,0,9,102,0,1
2,1,0,0,9,102,0,0
3,1,0,0,9,102,0,0
2,2,0,1,9,102,1,1
3,2,0,0,9,102,0,1
1,1,1,1,9,102,1,1
2,1,0,0,9,102,0,1
3,3,1,1,9,102,1,1
3,3,0,1,9,102,1,0
3,2,0,0,9,102,0,1
2,1,0,0,9,102,0,0
1,1,1,1,9,102,1,1
2,1,0,0,9,102,0,1
1,1,0,0,9,102,1,0
2,1,0,0,9,102,0,0
1,3,0,0,9,102,0,0
3,3,0,0,9,102,1,0
2,2,1,1,9,102,1,1
3,1,0,0,9,102,0,1
2,1,0,0,9,102,0,0
3,1,0,0,9,102,0,0
2,1,0,0,9,102,0,0
1,1,0,1,9,102,1,1
2,NaN,1,1,10,102,0,0
1,3,1,1,10,102,0,0
2,2,1,1,10,102,1,0
1,1,1,1,10,102,1,0
3,1,0,0,10,102,0,1
1,2,0,0,10,102,0,0
2,2,0,1,10,102,1,1
3,3,1,1,10,102,1,0
2,2,1,1,10,102,1,0
1,1,0,0,10,102,1,1
3,3,1,1,10,102,1,1
2,2,1,1,10,102,1,0
1,1,0,1,10,102,1,0
3,1,0,0,10,102,0,1
1,2,0,0,10,102,0,0
2,3,0,0,10,102,0,0
1,1,0,0,10,102,1,0
2,2,0,1,10,102,1,1
3,3,1,1,10,102,1,0
2,3,0,0,10,102,0,1
3,3,0,0,10,102,1,0
1,1,0,0,10,102,1,0
2,2,0,0,10,102,1,0
1,1,1,1,10,102,1,1
3,1,0,0,10,102,0,1
2,2,1,1,10,102,1,1
2,2,1,1,10,102,1,0
1,2,0,0,10,102,0,1
2,2,0,0,10,102,1,0
2,1,0,0,10,102,0,0
1,1,1,1,10,102,1,1
3,1,0,0,10,102,0,1
1,1,0,0,10,102,1,0
3,3,1,1,10,102,1,1
2,2,1,1,10,102,1,0
2,2,0,1,10,102,1,0
3,3,1,1,10,102,1,0
2,2,1,1,10,102,1,0
3,3,1,1,10,102,1,0
3,3,0,0,10,102,1,1
1,1,0,1,10,102,1,1
2,2,1,1,10,102,1,0
3,3,0,1,10,102,1,0
2,2,1,1,11,102,1,0
1,1,1,1,11,102,1,0
3,3,1,1,11,102,1,0
2,1,0,0,11,102,0,1
1,3,0,0,11,102,0,0
3,3,0,1,11,102,1,1
1,3,0,0,11,102,0,1
2,1,0,0,11,102,0,0
1,3,0,0,11,102,0,0
3,2,0,0,11,102,0,0
3,1,0,0,11,102,0,0
1,1,1,1,11,102,1,1
2,1,0,0,11,102,0,1
1,1,1,1,11,102,1,1
2,2,1,1,11,102,1,0
2,1,0,0,11,102,0,1
1,1,1,1,11,102,1,1
3,3,0,1,11,102,1,0
3,2,0,0,11,102,0,1
2,2,0,1,11,102,1,1
3,2,0,0,11,102,0,1
2,1,0,0,11,102,0,0
3,3,1,1,11,102,1,1
2,2,1,1,11,102,1,0
2,1,0,0,11,102,0,1
1,1,0,1,11,102,1,1
3,3,1,1,11,102,1,0
2,1,0,0,11,102,0,1
2,2,0,0,11,102,1,0
3,3,1,1,11,102,1,1
2,2,0,0,11,102,1,1
1,1,0,1,11,102,1,1
3,2,0,0,11,102,0,1
2,2,0,0,11,102,1,0
3,3,1,1,11,102,1,1
2,2,0,1,11,102,1,0
3,2,0,0,11,102,0,1
2,NaN,1,1,12,102,0,1
3,3,1,1,12,102,1,0
2,2,1,1,12,102,1,0
3,3,1,1,12,102,1,0
2,3,0,0,12,102,0,1
3,3,0,0,12,102,1,0
1,1,1,1,12,102,1,1
2,3,0,0,12,102,0,1
3,3,1,1,12,102,1,1
2,2,1,1,12,102,1,0
3,3,0,0,12,102,1,1
2,3,0,0,12,102,0,0
1,3,0,0,12,102,0,0
1,1,1,1,12,102,1,1
2,2,0,1,12,102,1,0
2,3,0,0,12,102,0,1
3,3,1,1,12,102,1,1
1,1,0,1,12,102,1,0
2,2,1,1,12,102,1,0
3,3,0,1,12,102,1,0
2,3,0,0,12,102,0,1
1,2,0,0,12,102,0,0
2,2,0,1,12,102,1,1
2,3,0,0,12,102,0,1
3,3,0,1,12,102,1,1
3,3,0,1,12,102,1,0
2,3,0,0,12,102,0,1
3,3,1,1,12,102,1,1
2,2,1,1,12,102,1,0
2,2,0,1,12,102,1,0
1,1,0,1,12,102,1,0
2,3,0,0,12,102,0,1
3,3,0,0,12,102,1,0
1,2,0,0,12,102,0,0
2,3,0,0,12,102,0,0
3,3,1,1,12,102,1,1
2,3,0,0,12,102,0,1
3,3,0,0,12,102,1,0
3,1,0,0,12,102,0,0
1,1,0,0,12,102,1,0
2,2,1,1,12,102,1,1
2,NaN,1,1,13,102,0,0
2,2,0,0,13,102,1,1
2,3,0,0,13,102,0,0
3,1,0,0,13,102,0,0
1,1,1,1,13,102,1,1
3,3,1,1,13,102,1,0
1,1,1,1,13,102,1,0
3,1,0,0,13,102,0,1
2,3,0,0,13,102,0,0
3,3,0,1,13,102,1,1
1,1,0,1,13,102,1,0
3,1,0,0,13,102,0,1
1,1,0,1,13,102,1,1
2,3,0,0,13,102,0,1
3,1,0,0,13,102,0,0
1,1,0,0,13,102,1,0
2,2,1,1,13,102,1,1
1,2,0,0,13,102,0,1
2,2,0,0,13,102,1,0
2,3,0,0,13,102,0,0
1,1,0,1,13,102,1,1
1,1,0,1,13,102,1,0
2,3,0,0,13,102,0,1
3,3,0,0,13,102,1,0
1,1,1,1,13,102,1,1
3,3,1,1,13,102,1,0
1,2,0,0,13,102,0,1
2,2,1,1,13,102,1,1
1,2,0,0,13,102,0,1
2,2,0,0,13,102,1,0
2,3,0,0,13,102,0,0
3,1,0,0,13,102,0,0
1,1,0,1,13,102,1,1
2,2,1,1,13,102,1,0
1,2,0,0,13,102,0,1
2,3,0,0,13,102,0,0
3,3,0,1,13,102,1,1
2,3,0,0,13,102,0,1
3,1,0,0,13,102,0,0
1,2,0,0,13,102,0,0
2,3,0,0,13,102,0,0
3,3,0,0,13,102,1,0
1,1,1,1,13,102,1,1
3,1,0,0,13,102,0,1
2,1,1,1,13,102,0,1
3,1,0,1,13,102,0,0
2,3,0,0,13,102,0,1
3,3,0,0,13,102,1,0
1,1,1,1,13,102,1,1
2,3,0,0,13,102,0,1
3,3,0,0,13,102,1,0
1,1,0,1,13,102,1,1
2,2,1,1,13,102,1,0
3,1,0,0,13,102,0,1
2,3,0,0,13,102,0,0
3,3,0,1,13,102,1,1
3,1,0,0,13,102,0,1
1,1,0,0,13,102,1,0
2,2,1,1,13,102,1,1
3,3,0,1,13,102,1,0
3,1,0,0,13,102,0,1
1,1,0,0,13,102,1,0
2,2,1,1,13,102,1,1
2,2,1,1,14,102,1,0
3,1,0,0,14,102,0,1
2,1,0,0,14,102,0,0
1,3,0,0,14,102,0,0
3,3,0,0,14,102,1,0
1,2,0,0,14,102,0,0
3,3,0,0,14,102,1,0
2,1,0,0,14,102,0,0
1,1,0,0,14,102,1,0
1,3,0,0,14,102,0,0
3,3,0,0,14,102,1,0
3,3,1,1,14,102,1,1
1,1,0,1,14,102,1,0
2,2,1,1,14,102,1,0
3,2,1,1,14,102,0,0
1,3,0,0,14,102,0,1
3,3,0,1,14,102,1,1
2,2,0,1,14,102,1,0
1,1,1,1,14,102,1,0
2,1,0,0,14,102,0,1
1,1,0,0,14,102,1,0
3,3,0,1,14,102,1,1
1,1,1,1,14,102,1,0
3,3,0,1,14,102,1,0
2,2,1,1,14,102,1,0
2,1,0,0,14,102,0,1
3,3,0,0,14,102,1,0
2,2,1,1,14,102,1,1
2,2,0,0,14,102,1,1
3,2,0,1,14,102,0,1
3,1,0,0,14,102,0,1
2,1,0,0,14,102,0,0
1,1,1,1,14,102,1,1
2,1,0,0,14,102,0,1
3,1,0,0,14,102,0,0
2,2,1,1,14,102,1,1
2,2,0,0,14,102,1,1
1,3,0,0,14,102,0,0
3,3,0,1,14,102,1,1
3,3,1,1,14,102,1,0
2,2,1,1,14,102,1,0
3,3,1,1,14,102,1,0
1,3,0,0,14,102,0,1
3,2,0,0,14,102,0,0
2,2,0,1,14,102,1,1
3,2,0,0,14,102,0,1
2,2,0,0,14,102,1,0
1,1,1,1,14,102,1,1
2,1,0,0,14,102,0,1
3,1,1,1,14,102,0,1
2,NaN,1,1,15,102,0,0
1,1,0,1,15,102,1,0
3,1,0,0,15,102,0,1
1,2,0,0,15,102,0,0
2,2,1,1,15,102,1,1
3,1,0,0,15,102,0,1
1,1,1,1,15,102,1,1
2,2,0,1,15,102,1,0
2,2,1,1,15,102,1,0
3,1,0,0,15,102,0,1
1,1,1,1,15,102,1,1
2,3,0,0,15,102,0,1
3,3,0,1,15,102,1,1
2,2,1,1,15,102,1,0
3,3,1,1,15,102,1,0
1,1,0,1,15,102,1,0
1,2,0,0,15,102,0,1
2,3,0,0,15,102,0,0
3,3,1,1,15,102,1,1
1,2,0,0,15,102,0,1
2,2,0,1,15,102,1,1
3,1,0,0,15,102,0,1
1,1,0,0,15,102,1,0
3,3,1,1,15,102,1,1
1,1,0,1,15,102,1,0
1,1,0,1,15,102,1,0
3,1,0,0,15,102,0,1
1,2,0,0,15,102,0,0
2,2,0,0,15,102,1,0
2,3,0,0,15,102,0,0
3,1,0,0,15,102,0,0
1,2,0,0,15,102,0,0
2,2,0,1,15,102,1,1
2,3,0,0,15,102,0,1
3,3,1,1,15,102,1,1
1,1,1,1,15,102,1,0
2,2,1,1,15,102,1,0
3,3,0,1,15,102,1,0
2,2,1,1,15,102,1,0
3,3,0,1,15,102,1,0
2,3,0,0,15,102,0,1
3,1,0,0,15,102,0,0
1,2,0,0,15,102,0,0
2,2,0,1,15,102,1,1
1,1,1,1,15,102,1,0
2,2,0,1,15,102,1,0
1,1,1,1,15,102,1,0
2,2,0,1,15,102,1,0
2,NaN,1,1,16,102,0,0
1,3,0,0,16,102,0,1
2,3,0,0,16,102,0,0
3,3,1,1,16,102,1,1
1,1,1,1,16,102,1,0
2,3,0,0,16,102,0,1
3,1,0,0,16,102,0,0
1,2,0,0,16,102,0,0
2,2,0,1,16,102,1,1
2,3,0,0,16,102,0,1
3,3,1,1,16,102,1,1
2,3,0,1,16,102,0,0
1,1,1,1,16,102,1,0
3,1,0,0,16,102,0,1
2,2,1,1,16,102,1,1
1,3,0,0,16,102,0,1
2,2,0,1,16,102,1,1
1,1,1,1,16,102,1,0
2,2,0,1,16,102,1,0
2,2,1,1,16,102,1,0
3,1,0,0,16,102,0,1
1,2,0,0,16,102,0,0
2,2,0,1,16,102,1,1
2,3,0,0,16,102,0,1
3,3,0,0,16,102,1,0
1,2,0,0,16,102,0,0
2,2,1,1,16,102,1,1
3,1,0,1,16,102,0,0
3,1,0,0,16,102,0,1
1,2,0,0,16,102,0,0
2,2,0,1,16,102,1,1
2,2,1,1,16,102,1,0
1,1,1,1,16,102,1,0
2,2,0,1,16,102,1,0
3,3,1,1,16,102,1,0
1,2,0,0,16,102,0,1
2,2,1,1,16,102,1,1
3,1,0,1,16,102,0,0
2,3,0,0,16,102,0,1
3,3,0,0,16,102,1,0
1,1,1,1,16,102,1,1
3,1,0,0,16,102,0,1
2,3,0,0,16,102,0,0
3,1,0,0,16,102,0,0
1,2,0,0,16,102,0,0
2,2,1,1,16,102,1,1
1,3,0,0,16,102,0,1
3,3,0,1,16,102,1,1
2,2,1,1,17,102,1,0
3,3,0,1,17,102,1,0
2,2,0,1,17,102,1,0
1,3,0,0,17,102,0,1
2,2,0,1,17,102,1,1
1,1,0,0,17,102,1,1
3,3,0,1,17,102,1,1
2,1,0,0,17,102,0,1
3,3,1,1,17,102,1,1
2,2,1,1,17,102,1,0
1,1,1,1,17,102,1,0
3,3,0,1,17,102,1,0
2,2,0,0,17,102,1,1
3,3,1,1,17,102,1,1
2,2,1,1,17,102,1,0
2,2,0,0,17,102,1,1
3,3,0,1,17,102,1,1
1,1,1,1,17,102,1,0
3,3,0,1,17,102,1,0
2,2,1,1,17,102,1,0
3,2,0,0,17,102,0,1
2,2,0,0,17,102,1,0
1,3,0,0,17,102,0,0
3,3,0,1,17,102,1,1
3,2,0,1,17,102,0,0
2,2,0,1,17,102,1,0
3,3,0,1,17,102,1,0
2,2,1,1,17,102,1,0
2,2,0,0,17,102,1,1
3,2,0,0,17,102,0,0
2,2,0,1,17,102,1,1
1,3,0,0,17,102,0,1
3,2,0,0,17,102,0,0
1,3,0,0,17,102,0,0
3,3,0,1,17,102,1,1
2,2,0,0,17,102,1,1
3,2,0,0,17,102,0,0
2,2,0,1,17,102,1,1
3,3,1,1,17,102,1,0
2,2,1,1,17,102,1,0
3,2,0,0,17,102,0,1
2,2,0,0,17,102,1,0
1,1,1,1,17,102,1,1
3,3,1,1,17,102,1,0
2,1,0,0,17,102,0,1
3,2,1,1,17,102,0,1
1,3,0,0,17,102,0,1
3,2,0,0,17,102,0,0
2,2,1,1,17,102,1,1
3,2,0,0,17,102,0,1
3,3,1,1,17,102,1,1
2,NaN,1,1,18,102,0,0
3,2,0,0,18,102,0,1
2,3,0,0,18,102,0,0
3,1,0,0,18,102,0,0
1,1,0,0,18,102,1,0
2,2,0,1,18,102,1,1
1,1,0,0,18,102,1,1
3,3,0,1,18,102,1,1
3,1,0,0,18,102,0,1
2,1,0,0,18,102,0,0
3,3,1,1,18,102,1,1
3,1,0,0,18,102,0,1
1,1,0,0,18,102,1,0
3,3,1,1,18,102,1,1
2,2,1,1,18,102,1,0
3,1,1,1,18,102,0,0
1,2,0,0,18,102,0,1
3,1,0,0,18,102,0,0
3,3,0,1,18,102,1,1
2,3,0,0,18,102,0,1
3,3,0,0,18,102,1,0
3,1,0,0,18,102,0,0
1,1,0,0,18,102,1,0
3,1,0,0,18,102,0,0
1,1,0,0,18,102,1,0
2,2,0,1,18,102,1,1
2,3,0,0,18,102,0,1
3,1,0,0,18,102,0,0
1,2,0,0,18,102,0,0
3,3,0,1,18,102,1,1
3,1,0,0,18,102,0,1
1,1,0,0,18,102,1,0
3,3,1,1,18,102,1,1
2,3,0,0,18,102,0,1
3,1,0,0,18,102,0,0
3,3,0,0,18,102,1,0
1,1,0,1,18,102,1,1
2,3,0,0,18,102,0,1
3,3,1,1,18,102,1,1
2,NaN,1,1,19,102,0,0
2,3,0,0,19,102,0,1
3,3,1,1,19,102,1,1
2,2,1,1,19,102,1,0
3,1,0,0,19,102,0,1
1,1,1,1,19,102,1,1
2,3,0,0,19,102,0,1
1,3,0,0,19,102,0,0
2,3,0,1,19,102,0,1
2,3,0,0,19,102,0,1
1,3,0,0,19,102,0,0
3,3,1,1,19,102,1,1
1,1,0,1,19,102,1,0
3,3,1,1,19,102,1,0
2,2,1,1,19,102,1,0
3,3,0,1,19,102,1,0
3,1,0,0,19,102,0,1
1,1,0,0,19,102,1,0
1,1,0,1,19,102,1,1
3,3,1,1,19,102,1,0
3,3,0,1,19,102,1,0
3,1,0,0,19,102,0,1
2,2,1,1,19,102,1,1
1,1,0,1,19,102,1,0
2,2,0,1,19,102,1,0
2,3,0,0,19,102,0,1
1,1,1,1,19,102,1,1
3,1,0,0,19,102,0,1
2,2,0,1,19,102,1,1
1,3,0,0,19,102,0,1
2,2,0,1,19,102,1,1
2,3,0,0,19,102,0,1
3,3,0,0,19,102,1,0
2,3,0,1,19,102,0,1
3,1,0,0,19,102,0,1
1,2,0,0,19,102,0,0
3,3,1,1,19,102,1,1
3,3,0,1,19,102,1,0
1,3,0,0,19,102,0,1
2,2,1,1,20,102,1,1
2,1,0,0,20,102,0,1
2,1,0,0,20,102,0,0
1,1,1,1,20,102,1,1
2,1,0,0,20,102,0,1
2,2,0,0,20,102,1,0
3,2,0,0,20,102,0,0
2,2,0,1,20,102,1,1
3,3,0,1,20,102,1,0
1,3,0,0,20,102,0,1
3,2,0,0,20,102,0,0
2,2,1,1,20,102,1,1
3,2,1,1,20,102,0,0
3,3,0,1,20,102,1,0
3,2,0,0,20,102,0,1
2,2,0,1,20,102,1,1
1,1,1,1,20,102,1,0
3,3,1,1,20,102,1,0
1,3,0,0,20,102,0,1
3,2,0,0,20,102,0,0
3,2,0,0,20,102,0,0
1,1,1,1,20,102,1,1
3,2,0,0,20,102,0,1
2,1,1,1,20,102,0,1
2,2,0,1,20,102,1,0
1,1,1,1,20,102,1,0
3,2,0,0,20,102,0,1
2,2,0,0,20,102,1,0
3,2,0,0,20,102,0,0
2,NaN,1,1,21,102,0,1
3,3,0,1,21,102,1,0
2,2,0,1,21,102,1,0
3,3,1,1,21,102,1,0
2,2,1,1,21,102,1,0
1,3,0,0,21,102,0,1
3,1,0,0,21,102,0,0
1,1,0,0,21,102,1,0
3,3,1,1,21,102,1,1
1,2,0,0,21,102,0,1
3,1,0,0,21,102,0,0
2,2,0,1,21,102,1,1
2,2,1,1,21,102,1,0
1,3,0,0,21,102,0,1
2,2,0,1,21,102,1,1
1,2,0,0,21,102,0,1
3,1,0,0,21,102,0,0
3,3,0,0,21,102,1,0
2,3,0,0,21,102,0,0
3,3,1,1,21,102,1,1
1,1,0,1,21,102,1,0
3,1,1,1,21,102,0,0
2,3,0,0,21,102,0,1
3,3,0,0,21,102,1,0
1,3,1,1,21,102,0,1
3,1,0,0,21,102,0,1
2,1,0,0,21,102,0,0
3,3,1,1,21,102,1,1
2,3,0,0,21,102,0,1
2,NaN,1,1,22,102,0,1
2,3,0,1,22,102,0,0
3,1,0,0,22,102,0,1
2,2,1,1,22,102,1,1
1,3,0,0,22,102,0,1
3,1,0,0,22,102,0,0
2,1,0,0,22,102,0,0
3,3,0,0,22,102,1,0
2,3,0,0,22,102,0,0
3,3,1,1,22,102,1,1
3,1,0,0,22,102,0,1
2,2,1,1,22,102,1,1
1,3,0,0,22,102,0,1
2,3,0,0,22,102,0,0
3,1,0,0,22,102,0,0
1,1,0,0,22,102,1,0
3,1,0,0,22,102,0,0
1,1,0,0,22,102,1,0
2,3,0,0,22,102,0,0
3,1,0,0,22,102,0,0
1,1,0,0,22,102,1,0
1,3,0,0,22,102,0,0
2,2,1,1,22,102,1,1
1,1,1,1,22,102,1,0
2,3,0,1,22,102,0,0
3,3,1,1,22,102,1,0
2,3,0,1,22,102,0,0
1,3,0,0,22,102,0,1
3,1,0,0,22,102,0,0
1,1,0,1,22,102,1,1
2,2,0,0,22,102,1,1
3,1,0,0,22,102,0,0
1,1,1,1,22,102,1,1
